Decade,Date,Time,Location,Operator,Flight_Num,Route,Ac_Type,Registration,Cn_Ln,Aboard,Fatalities,Ground,Summary,Aboard_Total,Fatalities_Total,Operator_vs_Military,Country_location,Code,Country_Geopy,State_Code
1940,1947-10-08,0755,"Near El Paso, Texas",American Airlines,311,New York City - Dallas - Los Angeles,Douglas DC-4,NC90432,10314/DC45,"{'total': 54, 'passengers': 49, 'crew': 5}","{'total': 0, 'passengers': 0, 'crew': 0}",0.0,"While cruising at 8,000 ft. in clear weather, the aircraft went into steep dive which the co-pilot was able to pull out of at 350 feet from the ground.  As a prank, a captain riding in the jump seat, engaged the gust lock in flight. The command pilot, not knowing the gust lock was engaged, rolled the elevator trim tab with no response. When the jump seat captain disengaged the gust lock,the aircraft went into a steep dive, executed part of an outside roll and become inverted. Neither the command nor jump seat captain had seat belts on and they accidentally feathered No. 1, 2 and 4 engines when they hit the controls with their heads.  No one realized it at the time but the feathering reduced power and allowed the co-pilot, who was strapped in, to pull out of the dive.",54,0,American Airlines,"{'place_id': 305234088, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 114690, 'lat': '31.2638905', 'lon': '-98.5456116', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7580521395, 'addresstype': 'state', 'name': 'Texas', 'display_name': 'Texas, United States', 'boundingbox': ['25.8370600', '36.5004529', '-106.6458459', '-93.5078217']}",USA,"Texas, United States",TX
1940,1947-10-14,1004,"Ocean, 800 miles east of Newfoundland",American International Airways,,"Foynes, Ireland - Botwood, Newfoundland - New York",Boeing 314A,NC18612,2086,"{'total': 69, 'passengers': 62, 'crew': 7}","{'total': 0, 'passengers': 0, 'crew': 0}",0.0,"The plane was 5,000 pounds over its certified weight and had to land at sea when it ran out of fuel in severe headwinds.  Over the next following 25 hours all occupants were rescued by the US Coast Guard ship Bibb using rafts and small boats and the plane was then sunk as a hazard to shipping.",69,0,American International Airways,"{'place_id': 1450933, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 962550, 'lat': '39.977818', 'lon': '-74.3319287', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.4759671449, 'addresstype': 'county', 'name': 'Ocean County', 'display_name': 'Ocean County, New Jersey, United States', 'boundingbox': ['39.4751962', '40.1723550', '-74.5531050', '-73.9661052']}",USA,"New Jersey, United States",NJ
1940,1947-10-16,,"Sylva, North Carolina",Stratofreight,,"Charlotte, NC - Gainsville, GA",Douglas DC-3,,,"{'total': 3, 'passengers': 1, 'crew': 2}","{'total': 3, 'passengers': 1, 'crew': 2}",0.0,The cargo plane struck a mountain en route.,3,3,Stratofreight,"{'place_id': 327193552, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 179804, 'lat': '35.3737111', 'lon': '-83.2259803', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.31003795900000003, 'addresstype': 'town', 'name': 'Sylva', 'display_name': 'Sylva, Jackson County, North Carolina, United States', 'boundingbox': ['35.3517785', '35.3949015', '-83.2446880', '-83.1955453']}",USA,"North Carolina, United States",NC
1940,1947-10-24,1229,"Bryce Canyon, Utah",United Air Lines,608,Los Angeles - New York City,Douglas DC-6,NC37510,42875/17,"{'total': 53, 'passengers': 48, 'crew': 5}","{'total': 53, 'passengers': 48, 'crew': 5}",0.0,"Fire was reported on board the aircraft before it crashed.  An almost identical accident with the same cause occurred on 11/11/47. The flight crew transferred fuel either intentionally or inadvertently from the No. 4 alternate tanks to the No. 3 alternate tanks and failed to stop the transfer process in time to avoid overflowing the No. 3 alternate tank. Gasoline flowed through the No. 3 alternate vent line, out the vent, and was carried back by the slip stream, entering the cabin heater combustion air intake scoop. When the cabin heater came on an explosion and fire  occurred. The fire was fueled by magnesium flares strored in the cabin heater compartment. Caused by a design flaw in the aircraft which allowed vented fuel to be carried back into the cabin heater air intake.",53,53,United Air Lines,"{'place_id': 309897498, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 451498493, 'lat': '37.618409', 'lon': '-112.1422341', 'class': 'natural', 'type': 'valley', 'place_rank': 22, 'importance': 0.20001000000000002, 'addresstype': 'valley', 'name': 'Bryce Canyon', 'display_name': 'Bryce Canyon, Tropic, Garfield County, Utah, United States', 'boundingbox': ['37.6126130', '37.6195647', '-112.1591857', '-112.1265486']}",USA,"Utah, United States",UT
1940,1947-10-26,1345,"Annette Island, Alaska",Pan American World Airways,923,Seattle - Juneau,Douglas DC-4A,NC88920,10317,"{'total': 18, 'passengers': 13, 'crew': 5}","{'total': 18, 'passengers': 13, 'crew': 5}",0.0,The aircraft crashed into Tamgas Mountain after abandoning an approach to Annette Island because of extreme turbulence and radioing its intentions to proceed to Juneau. Possible severe turbulence or icing. Official cause unknown. The aircraft was named Clipper Talisman II.,18,18,Pan American World Airways,"{'place_id': 32627127, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 3958239, 'lat': '55.1407297', 'lon': '-131.44598064067569', 'class': 'place', 'type': 'island', 'place_rank': 17, 'importance': 0.34152136780000003, 'addresstype': 'island', 'name': 'Annette Island', 'display_name': 'Annette Island, Unorganized Borough, Alaska, 99926, United States', 'boundingbox': ['54.9966258', '55.2847395', '-131.6493651', '-131.3509742']}",USA,"Alaska, United States",AK
1940,1947-11-11,,"Gallup, New Mexico",American Airlines,10,San Francisco - Chicago - New York,Douglas DC-6,NC90741,43046/92,"{'total': 25, 'passengers': 21, 'crew': 4}","{'total': 0, 'passengers': None, 'crew': None}",0.0,"The aircraft was on a flight from San Francisco to Chicago when fire was reported on board. The aircraft crashed landed but there were no fatalities. An almost identical accident with the same cause occurred on 10/24/47. The flight crew transferred fuel either intentionally or inadvertently from the No. 4 alternate tanks to the No. 3 alternate tanks and failed to stop the transfer process in time to avoid overflowing the No. 3 alternate tank. Gasoline flowed through the No. 3 alternate vent line, out the vent, and was carried back by the slipstream, entering the cabin heater combustion air intake scoop. When the cabin heater came on, an explosion and fire  occurred. Caused by a design flaw in the aircraft design which allowed vented fuel to be suck into the fresh air inlet.",25,0,American Airlines,"{'place_id': 318080332, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 171269, 'lat': '35.5283506', 'lon': '-108.743907', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4641546063, 'addresstype': 'city', 'name': 'Gallup', 'display_name': 'Gallup, McKinley County, New Mexico, 87301, United States', 'boundingbox': ['35.4909880', '35.5521100', '-108.8473490', '-108.5995860']}",USA,"New Mexico, United States",NM
1940,1947-11-18,1300,"Newcastle, Delaware",Trans Continental and Western Air,,Training,Lockheed L-049-46-26 Constellation,NC86507,2028,"{'total': 5, 'passengers': 0, 'crew': 5}","{'total': 5, 'passengers': 0, 'crew': 5}",0.0,"Crashed short of the runway and burst into flames. The inadvertent landing of the aircraft short of the runway. Inadequate air speed, improper use of power, and the adoption of an incorrect glide path.",5,5,Trans Continental and Western Air,"{'place_id': 315805422, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 15798466, 'lat': '43.8508235', 'lon': '-104.1932166', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.10001, 'addresstype': 'road', 'name': 'Delaware Avenue', 'display_name': 'Delaware Avenue, Newcastle, Weston County, Wyoming, 82715, United States', 'boundingbox': ['43.8477783', '43.8523509', '-104.1940170', '-104.1932147']}",USA,"Wyoming, United States",WY
1940,1947-11-27,,"Yakutat, Alaska",Columbia Air Cargo,,Fairbanks - Yakutat,Douglas DC-3C,NC95486,6065,"{'total': 13, 'passengers': 11, 'crew': 2}","{'total': 13, 'passengers': 11, 'crew': 2}",0.0,Crashed into trees while on approach to Yakutat. Failure to follow the approved instrument approach procedures while making an initial approach at an altitude insufficient to clear trees along the flight path.,13,13,Columbia Air Cargo,"{'place_id': 375155703, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 33005072, 'lat': '59.5520005', 'lon': '-139.7325742', 'class': 'place', 'type': 'locality', 'place_rank': 25, 'importance': 0.4860381184, 'addresstype': 'village', 'name': 'Yakutat', 'display_name': 'Yakutat, Alaska, United States', 'boundingbox': ['59.4425530', '59.7029230', '-139.8632220', '-139.4001210']}",USA,"Alaska, United States",AK
1940,1947-11-30,1425,"Seattle, Washington",Alaska Airlines,009,Anchorage - Seattle,Douglas C-54A,NC-91009,7453,"{'total': 28, 'passengers': 25, 'crew': 3}","{'total': 8, 'passengers': 7, 'crew': 1}",1.0,"The plane attempted to land at Seattle-Tacoma Airport  but aborted the landing because of low ceiling and visibility. During a second landing attempt, the aircraft touched down 2,748 feet beyond the approach end of Runway 20, ran past the end of the runway, hit an automobile killing one person, crashed into a ditch and burst into flames. Caused by the landing of the airplane too far from the approach end of a wet runway and at a speed too great to accomplish a full stop on the runway.",28,8,Alaska Airlines,"{'place_id': 312908827, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 237385, 'lat': '47.6038321', 'lon': '-122.330062', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.6729791736, 'addresstype': 'city', 'name': 'Seattle', 'display_name': 'Seattle, King County, Washington, United States', 'boundingbox': ['47.4810022', '47.7341354', '-122.4596960', '-122.2244330']}",USA,"Washington, United States",WA
1940,1947-12-11,1810,"Near Memphis, Tennessee",Military - U.S. Air Force,,El Paso - Memphis,Douglas C-47-DK,44-76366,15950/32698,"{'total': 20, 'passengers': 16, 'crew': 4}","{'total': 20, 'passengers': 16, 'crew': 4}",0.0,"After preparing to land, the aircraft went into a right-hand spiral and crashed  for reasons unknown.",20,20,Military,"{'place_id': 327458731, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161838, 'lat': '35.7730076', 'lon': '-86.2820081', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7202681053000001, 'addresstype': 'state', 'name': 'Tennessee', 'display_name': 'Tennessee, United States', 'boundingbox': ['34.9829380', '36.6781180', '-90.3102980', '-81.6472191']}",USA,"Tennessee, United States",TN
1990,1990-01-17,0719,"Near Leadville, Colorado",Federal Express,824,Denver - Montrose,Cessna 208A Caravan I Cargomaster,N835FE,208-00091,"{'total': 1, 'passengers': 0, 'crew': 1}","{'total': 1, 'passengers': 0, 'crew': 1}",0.0,"The cargo plane crashed into a 14,200 ft. Mount Massive 50 feet below the summit  while en route. Diversion of the pilot's attention, resulting in an in flight collision with terrain during normal cruise flight.",1,1,Federal Express,"{'place_id': 317535881, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161961, 'lat': '38.7251776', 'lon': '-105.607716', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7160100617, 'addresstype': 'state', 'name': 'Colorado', 'display_name': 'Colorado, United States', 'boundingbox': ['36.9925245', '41.0034002', '-109.0601879', '-102.0415850']}",USA,"Colorado, United States",CO
1990,1990-01-25,2134,"Cove Neck, New York",AVIANCA,052,Medellin - New York City,Boeing B-707-321B,HK 2016,19276/592,"{'total': 158, 'passengers': 149, 'crew': 9}","{'total': 73, 'passengers': 65, 'crew': 8}",0.0,"The aircraft was put in a series of extended holding patterns as it approached New York.The crew informed ATC they were running out of fuel but did not declare an emergency and were cleared to land. After a missed approach and during  a go-around, the plane ran out of fuel and crashed in a wooded area. The captain speaking very little English and communicating through the first officer, at no time declared an emergency. The first officer used the term ""we need priority"" several times, rather than declaring an emergency. The ATC did not realize the peril of the aircraft. Failure of the crew to properly communicate the emergency situation to the ATC. Although blame was placed squarely on the crew there are several reasons why ATC should have  taken some responsibility for the accident. ATC was trying to land too many planes at once given the weather and number of missed approaches and aborted landing that were taking place. The plane was put in an extended holding pattern on three different occasions. The crew was not told of wind shear below 500 ft. which led to the aborted landing attempt. The plane was passed between three different controllers as it came out of its holding pattern to land. Each time the crew had to repeat their fuel situation.  The crew did say ""we are running out of fuel"" numerous times only to be taken on a wide circling pattern after the first attempt at landing was aborted. Although the major blame was placed on the crew, in the end, the FAA paid 40% of compensations to the passenger's families.",158,73,AVIANCA,"{'place_id': 16194552, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 174434, 'lat': '40.8823207', 'lon': '-73.5059562', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.4288658704, 'addresstype': 'village', 'name': 'Village of Cove Neck', 'display_name': 'Village of Cove Neck, Town of Oyster Bay, Nassau County, New York, United States', 'boundingbox': ['40.8701360', '40.8957600', '-73.5112200', '-73.4885080']}",USA,"New York, United States",NY
1990,1990-01-29,0200,"Burlington, Vermont",Airborne Express,,"Burlington, VT - Albany, NY",Cessna 208B Caravan I,N4688B,208B-0169,"{'total': 2, 'passengers': 1, 'crew': 1}","{'total': 2, 'passengers': 1, 'crew': 1}",0.0,"In light snow, the cargo plane was unable to gain altitude and crashed into trees. The failure of the pilot to de-ice the airplane prior to departure, and his decision to make the takeoff at a weight that exceeded both the maximum structural takeoff weight and the reduced takeoff weight allowed for icing conditions resulting in an inadvertent stall.",2,2,Airborne Express,"{'place_id': 21766778, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 199071, 'lat': '44.4761601', 'lon': '-73.212906', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.5327397264, 'addresstype': 'city', 'name': 'Burlington', 'display_name': 'Burlington, Colchester, Chittenden County, Vermont, United States', 'boundingbox': ['44.4459066', '44.5398847', '-73.2770437', '-73.1761250']}",USA,"Vermont, United States",VT
